icao,iata,airport_name,country,latitude,longitude,runway,year,length_m,length_ft,measurement_type,current_length_m
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,05/23,2024,3040.4,9975.0,modeled,3200.4
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,1985,1877.6,6160.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,1990,1961.2,6434.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,1995,2013.4,6605.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2000,2057.9,6752.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2005,2098.2,6884.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2010,2135.4,7006.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2015,2170.5,7121.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2020,2203.9,7231.0,modeled,2347.0
CYHZ,YHZ,Halifax / Stanfield International Airport,CA,44.8807983398,-63.5085983276,14/32,2024,2229.6,7315.0,modeled,2347.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,1985,2438.4,8000.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,1990,2547.0,8356.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,1995,2614.7,8579.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2000,2672.6,8768.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2005,2724.9,8940.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2010,2773.3,9099.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2015,2818.9,9248.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2020,2862.2,9391.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,09/27,2024,2895.6,9500.0,modeled,3048.0
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,1985,951.0,3120.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,1990,993.3,3259.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,1995,1019.8,3346.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2000,1042.3,3420.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2005,1062.7,3487.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2010,1081.6,3549.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2015,1099.4,3607.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2020,1116.3,3662.0,modeled,1188.7
CYJT,YJT,Stephenville Dymond International Airport,CA,48.54339,-58.552892,02/20,2024,1129.3,3705.0,modeled,1188.7
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,1985,1707.6,5602.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,1990,1783.6,5852.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,1995,1831.1,6008.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2000,1871.6,6141.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2005,1908.2,6261.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2010,1942.1,6372.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2015,1974.1,6477.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2020,2004.4,6576.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,08/26,2024,2027.8,6653.0,modeled,2134.5
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,1985,1000.5,3282.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,1990,1045.0,3429.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,1995,1072.8,3520.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2000,1096.6,3598.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2005,1118.0,3668.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2010,1137.9,3733.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2015,1156.6,3795.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2020,1174.4,3853.0,modeled,1250.6
CYKF,YKF,Region of Waterloo International Airport,CA,43.4608,-80.378601,14/32,2024,1188.1,3898.0,modeled,1250.6
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,1985,2170.2,7120.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,1990,2266.8,7437.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,1995,2327.1,7635.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2000,2378.6,7804.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2005,2425.1,7956.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2010,2468.2,8098.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2015,2508.8,8231.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2020,2547.4,8358.0,modeled,2712.7
CYLW,YLW,Kelowna International Airport,CA,49.9561,-119.377998,16/34,2024,2577.1,8455.0,modeled,2712.7
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,1985,1829.5,6002.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,1990,1911.0,6270.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,1995,1961.8,6436.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2000,2005.3,6579.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2005,2044.5,6708.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2010,2080.8,6827.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2015,2115.0,6939.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2020,2147.5,7046.0,modeled,2286.9
CYMM,YMM,Fort McMurray International Airport,CA,56.653301,-111.222,08/26,2024,2172.6,7128.0,modeled,2286.9
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,1985,2926.1,9600.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,1990,3056.3,10027.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,1995,3137.7,10294.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2000,3207.1,10522.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2005,3269.8,10728.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2010,3328.0,10919.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2015,3382.7,11098.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2020,3434.7,11269.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,06/24,2024,3474.7,11400.0,modeled,3657.6
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,1985,2158.5,7082.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,1990,2254.6,7397.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,1995,2314.6,7594.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2000,2365.8,7762.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2005,2412.1,7914.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2010,2454.9,8054.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2015,2495.3,8187.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2020,2533.7,8313.0,modeled,2698.1
CYMX,YMX,Montreal Mirabel International Airport,CA,45.679501,-74.038696,11/29,2024,2563.2,8409.0,modeled,2698.1
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,1985,2438.4,8000.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,1990,2547.0,8356.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,1995,2614.7,8579.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2000,2672.6,8768.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2005,2724.9,8940.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2010,2773.3,9099.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2015,2818.9,9248.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2020,2862.2,9391.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,14/32,2024,2895.6,9500.0,modeled,3048.0
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,1985,1950.7,6400.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,1990,2037.6,6685.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,1995,2091.8,6863.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2000,2138.1,7015.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2005,2179.9,7152.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2010,2218.6,7279.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2015,2255.1,7399.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2020,2289.8,7512.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,07/25,2024,2316.5,7600.0,modeled,2438.4
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,1985,804.7,2640.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,1990,840.5,2758.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,1995,862.9,2831.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2000,882.0,2894.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2005,899.2,2950.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2010,915.2,3003.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2015,930.2,3052.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2020,944.5,3099.0,modeled,1005.8
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,CA,45.322498,-75.669197,04/22,2024,955.5,3135.0,modeled,1005.8
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,1985,2194.6,7200.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,1990,2292.3,7521.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,1995,2353.3,7721.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2000,2405.4,7892.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2005,2452.4,8046.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2010,2496.0,8189.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2015,2537.0,8324.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2020,2576.0,8452.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,06/24,2024,2606.0,8550.0,modeled,2743.2
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,1985,1389.9,4560.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,1990,1451.8,4763.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,1995,1490.4,4890.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2000,1523.4,4998.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2005,1553.2,5096.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2010,1580.8,5186.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2015,1606.8,5272.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2020,1631.5,5353.0,modeled,1737.4
CYQB,YQB,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,11/29,2024,1650.5,5415.0,modeled,1737.4
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,1985,2194.6,7200.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,1990,2292.3,7521.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,1995,2353.3,7721.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2000,2405.4,7892.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2005,2452.4,8046.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2010,2496.0,8189.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2015,2537.0,8324.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2020,2576.0,8452.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,07/25,2024,2606.0,8550.0,modeled,2743.2
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,1985,1255.8,4120.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,1990,1311.7,4303.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,1995,1346.6,4418.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2000,1376.4,4516.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2005,1403.3,4604.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2010,1428.3,4686.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2015,1451.7,4763.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2020,1474.1,4836.0,modeled,1569.7
CYQG,YQG,Windsor International Airport,CA,42.2756,-82.955597,12/30,2024,1491.2,4893.0,modeled,1569.7
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,1985,2438.6,8001.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,1990,2547.2,8357.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,1995,2615.0,8579.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2000,2672.9,8769.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2005,2725.1,8941.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2010,2773.6,9100.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2015,2819.2,9249.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2020,2862.5,9392.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,06/24,2024,2895.9,9501.0,modeled,3048.3
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,1985,1950.7,6400.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,1990,2037.6,6685.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,1995,2091.8,6863.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2000,2138.1,7015.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2005,2179.9,7152.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2010,2218.6,7279.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2015,2255.1,7399.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2020,2289.8,7512.0,modeled,2438.4
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,CA,46.113189,-64.67719,11/29,2024,2316.5,7600.0,modeled,2438.4
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,1985,2438.4,8000.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,1990,2547.0,8356.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,1995,2614.7,8579.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2000,2672.6,8768.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2005,2724.9,8940.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2010,2773.3,9099.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2015,2818.9,9248.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2020,2862.2,9391.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,12/30,2024,2895.6,9500.0,modeled,3048.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,1985,1219.2,4000.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,1990,1273.5,4178.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,1995,1307.4,4289.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2000,1336.3,4384.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2005,1362.4,4470.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2010,1386.7,4549.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2015,1409.4,4624.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2020,1431.1,4695.0,modeled,1524.0
CYQQ,YQQ,Comox Valley International Airport / CFB Comox,CA,49.7108,-124.887001,18/36,2024,1447.8,4750.0,modeled,1524.0
